../Highway_Dataset/Images/000006.jpg,58,0,1,11
../Highway_Dataset/Images/000007.jpg,65,0,1,11
../Highway_Dataset/Images/000008.jpg,71,0,1,14
../Highway_Dataset/Images/000009.jpg,76,0,1,15
../Highway_Dataset/Images/000010.jpg,81,0,1,16
../Highway_Dataset/Images/000011.jpg,88,0,1,17
../Highway_Dataset/Images/000012.jpg,94,0,1,17
../Highway_Dataset/Images/000013.jpg,97,0,1,17
../Highway_Dataset/Images/000014.jpg,99,0,1,18
../Highway_Dataset/Images/000015.jpg,107,0,1,18
../Highway_Dataset/Images/000016.jpg,111,0,1,19
../Highway_Dataset/Images/000000.jpg,4,0,0,1
../Highway_Dataset/Images/000001.jpg,11,0,0,3
../Highway_Dataset/Images/000002.jpg,19,0,0,5
../Highway_Dataset/Images/000003.jpg,29,0,0,8
../Highway_Dataset/Images/000004.jpg,39,0,0,10
../Highway_Dataset/Images/000005.jpg,52,0,0,11
../Highway_Dataset/Images/000006.jpg,58,0,1,11
../Highway_Dataset/Images/000007.jpg,65,0,1,11
../Highway_Dataset/Images/000008.jpg,71,0,1,14
../Highway_Dataset/Images/000009.jpg,76,0,1,15
../Highway_Dataset/Images/000010.jpg,81,0,1,16
../Highway_Dataset/Images/000011.jpg,88,0,1,17
../Highway_Dataset/Images/000012.jpg,94,0,1,17
../Highway_Dataset/Images/000013.jpg,97,0,1,17
../Highway_Dataset/Images/000014.jpg,99,0,1,18
../Highway_Dataset/Images/000015.jpg,107,0,1,18
../Highway_Dataset/Images/000016.jpg,111,0,1,19
../Highway_Dataset/Images/000017.jpg,118,0,1,19
../Highway_Dataset/Images/000018.jpg,126,0,1,19
../Highway_Dataset/Images/000000.jpg,4,0,0,1
../Highway_Dataset/Images/000001.jpg,11,0,0,3
../Highway_Dataset/Images/000002.jpg,19,0,0,5
../Highway_Dataset/Images/000003.jpg,29,0,0,8
../Highway_Dataset/Images/000004.jpg,39,0,0,10
../Highway_Dataset/Images/000005.jpg,52,0,0,11
../Highway_Dataset/Images/000006.jpg,58,0,1,11
../Highway_Dataset/Images/000007.jpg,65,0,1,11
../Highway_Dataset/Images/000008.jpg,71,0,1,14
../Highway_Dataset/Images/000009.jpg,76,0,1,15
../Highway_Dataset/Images/000010.jpg,81,0,1,16
../Highway_Dataset/Images/000011.jpg,88,0,1,17
../Highway_Dataset/Images/000012.jpg,94,0,1,17
../Highway_Dataset/Images/000013.jpg,97,0,1,17
../Highway_Dataset/Images/000014.jpg,99,0,1,18
../Highway_Dataset/Images/000015.jpg,107,0,1,18
../Highway_Dataset/Images/000016.jpg,111,0,1,19
../Highway_Dataset/Images/000017.jpg,118,0,1,19
../Highway_Dataset/Images/000018.jpg,126,0,1,19
../Highway_Dataset/Images/000019.jpg,133,0,1,19
../Highway_Dataset/Images/000020.jpg,141,0,1,19
../Highway_Dataset/Images/000021.jpg,146,0,1,19
../Highway_Dataset/Images/000022.jpg,151,0,2,19
../Highway_Dataset/Images/000023.jpg,157,0,2,20
../Highway_Dataset/Images/000024.jpg,166,0,2,20
../Highway_Dataset/Images/000025.jpg,178,0,2,20
../Highway_Dataset/Images/000026.jpg,185,0,2,22
../Highway_Dataset/Images/000027.jpg,187,0,2,23
../Highway_Dataset/Images/000028.jpg,193,0,3,24
../Highway_Dataset/Images/000000.jpg,4,0,0,1
../Highway_Dataset/Images/000001.jpg,11,0,0,3
../Highway_Dataset/Images/000002.jpg,19,0,0,5
../Highway_Dataset/Images/000003.jpg,29,0,0,8
../Highway_Dataset/Images/000004.jpg,39,0,0,10
../Highway_Dataset/Images/000005.jpg,52,0,0,11
../Highway_Dataset/Images/000006.jpg,58,0,1,11
../Highway_Dataset/Images/000007.jpg,65,0,1,11
../Highway_Dataset/Images/000008.jpg,71,0,1,14
../Highway_Dataset/Images/000009.jpg,76,0,1,15
../Highway_Dataset/Images/000010.jpg,81,0,1,16
../Highway_Dataset/Images/000011.jpg,88,0,1,17
../Highway_Dataset/Images/000012.jpg,94,0,1,17
../Highway_Dataset/Images/000013.jpg,97,0,1,17
../Highway_Dataset/Images/000014.jpg,99,0,1,18
../Highway_Dataset/Images/000015.jpg,107,0,1,18
../Highway_Dataset/Images/000016.jpg,111,0,1,19
../Highway_Dataset/Images/000017.jpg,118,0,1,19
../Highway_Dataset/Images/000018.jpg,126,0,1,19
../Highway_Dataset/Images/000019.jpg,133,0,1,19
../Highway_Dataset/Images/000020.jpg,141,0,1,19
../Highway_Dataset/Images/000021.jpg,146,0,1,19
../Highway_Dataset/Images/000022.jpg,151,0,2,19
../Highway_Dataset/Images/000023.jpg,157,0,2,20
../Highway_Dataset/Images/000024.jpg,166,0,2,20
../Highway_Dataset/Images/000025.jpg,178,0,2,20
../Highway_Dataset/Images/000026.jpg,185,0,2,22
../Highway_Dataset/Images/000027.jpg,187,0,2,23
../Highway_Dataset/Images/000000.jpg,4,0,0,1
../Highway_Dataset/Images/000001.jpg,11,0,0,3
../Highway_Dataset/Images/000002.jpg,19,0,0,5
../Highway_Dataset/Images/000003.jpg,29,0,0,8
../Highway_Dataset/Images/000004.jpg,39,0,0,10
../Highway_Dataset/Images/000005.jpg,52,0,0,11
../Highway_Dataset/Images/000006.jpg,58,0,1,11
../Highway_Dataset/Images/000000.jpg,4,0,0,1
../Highway_Dataset/Images/000001.jpg,11,0,0,3
../Highway_Dataset/Images/000002.jpg,19,0,0,5
../Highway_Dataset/Images/000003.jpg,29,0,0,8
../Highway_Dataset/Images/000004.jpg,39,0,0,10
../Highway_Dataset/Images/000005.jpg,52,0,0,11
../Highway_Dataset/Images/000006.jpg,58,0,1,11
../Highway_Dataset/Images/000007.jpg,65,0,1,11
../Highway_Dataset/Images/000008.jpg,71,0,1,14
../Highway_Dataset/Images/000009.jpg,76,0,1,15
../Highway_Dataset/Images/000010.jpg,81,0,1,16
../Highway_Dataset/Images/000011.jpg,88,0,1,17
../Highway_Dataset/Images/000012.jpg,94,0,1,17
../Highway_Dataset/Images/000013.jpg,97,0,1,17
../Highway_Dataset/Images/000014.jpg,99,0,1,18
../Highway_Dataset/Images/000015.jpg,107,0,1,18
../Highway_Dataset/Images/000016.jpg,111,0,1,19
../Highway_Dataset/Images/000017.jpg,118,0,1,19
../Highway_Dataset/Images/000018.jpg,126,0,1,19
../Highway_Dataset/Images/000019.jpg,133,0,1,19
../Highway_Dataset/Images/000020.jpg,141,0,1,19
../Highway_Dataset/Images/000021.jpg,146,0,1,19
../Highway_Dataset/Images/000022.jpg,151,0,2,19
../Highway_Dataset/Images/000023.jpg,157,0,2,20
../Highway_Dataset/Images/000024.jpg,166,0,2,20
../Highway_Dataset/Images/000025.jpg,178,0,2,20
../Highway_Dataset/Images/000026.jpg,185,0,2,22
../Highway_Dataset/Images/000027.jpg,187,0,2,23
../Highway_Dataset/Images/000028.jpg,193,0,3,24
../Highway_Dataset/Images/000029.jpg,200,0,3,24
../Highway_Dataset/Images/000030.jpg,205,0,3,24
../Highway_Dataset/Images/000031.jpg,214,0,3,24
../Highway_Dataset/Images/000032.jpg,217,0,3,24
../Highway_Dataset/Images/000033.jpg,220,0,3,25
../Highway_Dataset/Images/000034.jpg,222,0,3,25
../Highway_Dataset/Images/000035.jpg,227,0,3,25
../Highway_Dataset/Images/000036.jpg,228,0,3,25
../Highway_Dataset/Images/000037.jpg,232,0,3,25
../Highway_Dataset/Images/000038.jpg,235,0,3,25
../Highway_Dataset/Images/000039.jpg,239,0,3,26
../Highway_Dataset/Images/000040.jpg,244,0,3,26
../Highway_Dataset/Images/000041.jpg,246,0,3,26
../Highway_Dataset/Images/000042.jpg,247,0,3,26
../Highway_Dataset/Images/000000.jpg,4,0,0,1
../Highway_Dataset/Images/000001.jpg,11,0,0,3
../Highway_Dataset/Images/000002.jpg,19,0,0,5
../Highway_Dataset/Images/000003.jpg,29,0,0,8
../Highway_Dataset/Images/000004.jpg,39,0,0,10
../Highway_Dataset/Images/000005.jpg,52,0,0,11
../Highway_Dataset/Images/000006.jpg,58,0,1,11
../Highway_Dataset/Images/000007.jpg,65,0,1,11
../Highway_Dataset/Images/000008.jpg,71,0,1,14
../Highway_Dataset/Images/000000.jpg,4,0,0,1
../Highway_Dataset/Images/000001.jpg,11,0,0,3
../Highway_Dataset/Images/000002.jpg,19,0,0,5
../Highway_Dataset/Images/000003.jpg,29,0,0,8
../Highway_Dataset/Images/000004.jpg,39,0,0,10
../Highway_Dataset/Images/000005.jpg,52,0,0,11
../Highway_Dataset/Images/000006.jpg,58,0,1,11
../Highway_Dataset/Images/000007.jpg,65,0,1,11
../Highway_Dataset/Images/000008.jpg,71,0,1,14
../Highway_Dataset/Images/000000.jpg,4,0,0,1
../Highway_Dataset/Images/000001.jpg,7,0,0,2
../Highway_Dataset/Images/000002.jpg,8,0,0,2
../Highway_Dataset/Images/000003.jpg,10,0,0,3
../Highway_Dataset/Images/000004.jpg,10,0,0,2
../Highway_Dataset/Images/000005.jpg,13,0,0,1
../Highway_Dataset/Images/000006.jpg,6,0,1,0
../Highway_Dataset/Images/000000.jpg,4,0,0,1
../Highway_Dataset/Images/000001.jpg,7,0,0,2
../Highway_Dataset/Images/000002.jpg,8,0,0,2
../Highway_Dataset/Images/000003.jpg,10,0,0,3
../Highway_Dataset/Images/000004.jpg,10,0,0,2
../Highway_Dataset/Images/000005.jpg,13,0,0,1
../Highway_Dataset/Images/000006.jpg,6,0,1,0
../Highway_Dataset/Images/000007.jpg,7,0,0,0
../Highway_Dataset/Images/000008.jpg,6,0,0,3
../Highway_Dataset/Images/000009.jpg,5,0,0,1
../Highway_Dataset/Images/000010.jpg,5,0,0,1
../Highway_Dataset/Images/000011.jpg,7,0,0,1
../Highway_Dataset/Images/000012.jpg,6,0,0,0
../Highway_Dataset/Images/000013.jpg,3,0,0,0
../Highway_Dataset/Images/000014.jpg,2,0,0,1
../Highway_Dataset/Images/000015.jpg,8,0,0,0
../Highway_Dataset/Images/000016.jpg,4,0,0,1
../Highway_Dataset/Images/000017.jpg,7,0,0,0
../Highway_Dataset/Images/000018.jpg,8,0,0,0
../Highway_Dataset/Images/000019.jpg,7,0,0,0
../Highway_Dataset/Images/000020.jpg,8,0,0,0
../Highway_Dataset/Images/000021.jpg,5,0,0,0
../Highway_Dataset/Images/000022.jpg,5,0,1,0
../Highway_Dataset/Images/000023.jpg,6,0,0,1
../Highway_Dataset/Images/000024.jpg,9,0,0,0
../Highway_Dataset/Images/000025.jpg,12,0,0,0
../Highway_Dataset/Images/000026.jpg,7,0,0,2
../Highway_Dataset/Images/000027.jpg,2,0,0,1
../Highway_Dataset/Images/000028.jpg,6,0,1,1
../Highway_Dataset/Images/000029.jpg,7,0,0,0
../Highway_Dataset/Images/000030.jpg,5,0,0,0
../Highway_Dataset/Images/000031.jpg,9,0,0,0
../Highway_Dataset/Images/000032.jpg,3,0,0,0
../Highway_Dataset/Images/000033.jpg,3,0,0,1
../Highway_Dataset/Images/000034.jpg,2,0,0,0
../Highway_Dataset/Images/000035.jpg,5,0,0,0
../Highway_Dataset/Images/000036.jpg,1,0,0,0
../Highway_Dataset/Images/000037.jpg,4,0,0,0
../Highway_Dataset/Images/000000.jpg,4,0,0,1
../Highway_Dataset/Images/000001.jpg,7,0,0,2
../Highway_Dataset/Images/000002.jpg,8,0,0,2
../Highway_Dataset/Images/000003.jpg,10,0,0,3
../Highway_Dataset/Images/000004.jpg,10,0,0,2
../Highway_Dataset/Images/000005.jpg,13,0,0,1
../Highway_Dataset/Images/000006.jpg,6,0,1,0
../Highway_Dataset/Images/000007.jpg,7,0,0,0
../Highway_Dataset/Images/000008.jpg,6,0,0,3
../Highway_Dataset/Images/000009.jpg,5,0,0,1
../Highway_Dataset/Images/000010.jpg,5,0,0,1
../Highway_Dataset/Images/000011.jpg,7,0,0,1
../Highway_Dataset/Images/000012.jpg,6,0,0,0
../Highway_Dataset/Images/000013.jpg,3,0,0,0
../Highway_Dataset/Images/000014.jpg,2,0,0,1
../Highway_Dataset/Images/000015.jpg,8,0,0,0
../Highway_Dataset/Images/000016.jpg,4,0,0,1
../Highway_Dataset/Images/000017.jpg,7,0,0,0
../Highway_Dataset/Images/000018.jpg,8,0,0,0
../Highway_Dataset/Images/000019.jpg,7,0,0,0
../Highway_Dataset/Images/000020.jpg,8,0,0,0
../Highway_Dataset/Images/000021.jpg,5,0,0,0
../Highway_Dataset/Images/000022.jpg,5,0,1,0
../Highway_Dataset/Images/000023.jpg,6,0,0,1
../Highway_Dataset/Images/000024.jpg,9,0,0,0
../Highway_Dataset/Images/000025.jpg,12,0,0,0
../Highway_Dataset/Images/000026.jpg,7,0,0,2
../Highway_Dataset/Images/000027.jpg,2,0,0,1
../Highway_Dataset/Images/000028.jpg,6,0,1,1
../Highway_Dataset/Images/000029.jpg,7,0,0,0
../Highway_Dataset/Images/000030.jpg,5,0,0,0
../Highway_Dataset/Images/000031.jpg,9,0,0,0
../Highway_Dataset/Images/000032.jpg,3,0,0,0
../Highway_Dataset/Images/000033.jpg,3,0,0,1
../Highway_Dataset/Images/000034.jpg,2,0,0,0
../Highway_Dataset/Images/000035.jpg,5,0,0,0
../Highway_Dataset/Images/000036.jpg,1,0,0,0
../Highway_Dataset/Images/000037.jpg,4,0,0,0
../Highway_Dataset/Images/000038.jpg,3,0,0,0
../Highway_Dataset/Images/000039.jpg,4,0,0,1
../Highway_Dataset/Images/000040.jpg,5,0,0,0
../Highway_Dataset/Images/000041.jpg,2,0,0,0
../Highway_Dataset/Images/000042.jpg,1,0,0,0
../Highway_Dataset/Images/000000.jpg,4,0,0,1
../Highway_Dataset/Images/000001.jpg,11,0,0,3
../Highway_Dataset/Images/000002.jpg,19,0,0,5
../Highway_Dataset/Images/000003.jpg,29,0,0,8
../Highway_Dataset/Images/000004.jpg,39,0,0,10
../Highway_Dataset/Images/000005.jpg,52,0,0,11
../Highway_Dataset/Images/000006.jpg,58,0,1,11
../Highway_Dataset/Images/000007.jpg,65,0,1,11
../Highway_Dataset/Images/000008.jpg,71,0,1,14
../Highway_Dataset/Images/000009.jpg,76,0,1,15
../Highway_Dataset/Images/000010.jpg,81,0,1,16
../Highway_Dataset/Images/000011.jpg,88,0,1,17
../Highway_Dataset/Images/000012.jpg,94,0,1,17
../Highway_Dataset/Images/000013.jpg,97,0,1,17
../Highway_Dataset/Images/000014.jpg,99,0,1,18
../Highway_Dataset/Images/000000.jpg,4,0,0,1
../Highway_Dataset/Images/000001.jpg,11,0,0,3
../Highway_Dataset/Images/000002.jpg,19,0,0,5
../Highway_Dataset/Images/000003.jpg,29,0,0,8
../Highway_Dataset/Images/000004.jpg,39,0,0,10
../Highway_Dataset/Images/000005.jpg,52,0,0,11
../Highway_Dataset/Images/000006.jpg,58,0,1,11
../Highway_Dataset/Images/000007.jpg,65,0,1,11
../Highway_Dataset/Images/000008.jpg,71,0,1,14
../Highway_Dataset/Images/000009.jpg,76,0,1,15
../Highway_Dataset/Images/000010.jpg,81,0,1,16
../Highway_Dataset/Images/000011.jpg,88,0,1,17
../Highway_Dataset/Images/000012.jpg,94,0,1,17
../Highway_Dataset/Images/000013.jpg,97,0,1,17
../Highway_Dataset/Images/000014.jpg,99,0,1,18
../Highway_Dataset/Images/000015.jpg,107,0,1,18
../Highway_Dataset/Images/000016.jpg,111,0,1,19
../Highway_Dataset/Images/000017.jpg,118,0,1,19
../Highway_Dataset/Images/000000.jpg,4,0,0,1
../Highway_Dataset/Images/000001.jpg,11,0,0,3
../Highway_Dataset/Images/000002.jpg,19,0,0,5
../Highway_Dataset/Images/000003.jpg,29,0,0,8
../Highway_Dataset/Images/000004.jpg,39,0,0,10
../Highway_Dataset/Images/000005.jpg,52,0,0,11
../Highway_Dataset/Images/000006.jpg,58,0,1,11
../Highway_Dataset/Images/000007.jpg,65,0,1,11
../Highway_Dataset/Images/000008.jpg,71,0,1,14
../Highway_Dataset/Images/000009.jpg,76,0,1,15
../Highway_Dataset/Images/000010.jpg,81,0,1,16
../Highway_Dataset/Images/000011.jpg,88,0,1,17
../Highway_Dataset/Images/000012.jpg,94,0,1,17
../Highway_Dataset/Images/000013.jpg,97,0,1,17
../Highway_Dataset/Images/000014.jpg,99,0,1,18
